Packet Log - Server Side
Timestamp | Packet # | Action | Checksum | Status
1740361041.105942 | 1 | Sent | 83 | Success
1740361041.105977 | 1 | Corrupt Packet | 83 | Resent ACK
1740361041.106053 | 0 | Sent | 95 | Success
1740361041.106088 | 0 | Received | 95 | Success
1740361041.106164 | 1 | Sent | 142 | Success
1740361041.106199 | 1 | Received | 142 | Success
1740361041.10623 | 1 | Corrupt ACK | 142 | Resent ACK
1740361041.106266 | 1 | Resent | 142 | Incorrect ACK
1740361041.106304 | 1 | Sent | 142 | Success
1740361041.106336 | 1 | Corrupt Packet | 142 | Resent ACK
1740361041.106409 | 0 | Sent | 233 | Success
1740361041.1064441 | 0 | Received | 233 | Success
1740361041.106482 | 0 | Corrupt ACK | 233 | Resent ACK
1740361041.106522 | 0 | Resent | 233 | Incorrect ACK
1740361041.106557 | 0 | Sent | 233 | Success
1740361041.106592 | 0 | Corrupt Packet | 233 | Resent ACK
1740361041.1066701 | 1 | Sent | 211 | Success
1740361041.106702 | 1 | Received | 211 | Success
1740361041.106733 | 1 | Corrupt ACK | 211 | Resent ACK
1740361041.106771 | 1 | Resent | 211 | Incorrect ACK
1740361041.10681 | 1 | Sent | 211 | Success
1740361041.1068459 | 1 | Corrupt Packet | 211 | Resent ACK
1740361041.106925 | 0 | Sent | 102 | Success
1740361041.106957 | 0 | Received | 102 | Success
1740361041.107032 | 1 | Sent | 76 | Success
1740361041.1070652 | 1 | Received | 76 | Success
1740361041.107137 | 0 | Sent | 135 | Success
1740361041.107169 | 0 | Received | 135 | Success
1740361041.107198 | 0 | Corrupt ACK | 135 | Resent ACK
1740361041.107233 | 0 | Resent | 135 | Incorrect ACK
1740361041.1072671 | 0 | Sent | 135 | Success
1740361041.1072981 | 0 | Corrupt Packet | 135 | Resent ACK
1740361041.107372 | 1 | Sent | 3 | Success
1740361041.107405 | 1 | Received | 3 | Success
1740361041.1074822 | 0 | Sent | 81 | Success
1740361041.1075141 | 0 | Received | 81 | Success
1740361041.107585 | 1 | Sent | 84 | Success
1740361041.1076171 | 1 | Received | 84 | Success
1740361041.10769 | 0 | Sent | 217 | Success
1740361041.107723 | 0 | Received | 217 | Success
1740361041.107759 | 0 | Corrupt ACK | 217 | Resent ACK
1740361041.107796 | 0 | Resent | 217 | Incorrect ACK
1740361041.1078348 | 0 | Sent | 217 | Success
1740361041.107866 | 0 | Corrupt Packet | 217 | Resent ACK
1740361041.107939 | 1 | Sent | 215 | Success
1740361041.10797 | 1 | Received | 215 | Success
1740361041.107999 | 1 | Corrupt ACK | 215 | Resent ACK
1740361041.108036 | 1 | Resent | 215 | Incorrect ACK
1740361041.1081011 | 1 | Sent | 215 | Success
1740361041.108165 | 1 | Corrupt Packet | 215 | Resent ACK
1740361041.108277 | 0 | Sent | 38 | Success
1740361041.1083221 | 0 | Received | 38 | Success
1740361041.108428 | 1 | Sent | 195 | Success
1740361041.108474 | 1 | Received | 195 | Success
1740361041.1085188 | 1 | Corrupt ACK | 195 | Resent ACK
1740361041.108574 | 1 | Resent | 195 | Incorrect ACK
1740361041.108628 | 1 | Sent | 195 | Success
1740361041.108675 | 1 | Corrupt Packet | 195 | Resent ACK
1740361041.108798 | 0 | Sent | 239 | Success
1740361041.108844 | 0 | Received | 239 | Success
1740361041.108895 | 0 | Corrupt ACK | 239 | Resent ACK
1740361041.1089559 | 0 | Resent | 239 | Incorrect ACK
1740361041.1090162 | 0 | Sent | 239 | Success
1740361041.109063 | 0 | Corrupt Packet | 239 | Resent ACK
1740361041.10917 | 1 | Sent | 180 | Success
1740361041.109216 | 1 | Received | 180 | Success
1740361041.109397 | 0 | Sent | 182 | Success
1740361041.109441 | 0 | Received | 182 | Success
1740361041.109476 | 0 | Corrupt ACK | 182 | Resent ACK
1740361041.109518 | 0 | Resent | 182 | Incorrect ACK
1740361041.1095731 | 0 | Sent | 182 | Success
1740361041.109608 | 0 | Corrupt Packet | 182 | Resent ACK
1740361041.109736 | 1 | Sent | 97 | Success
1740361041.109801 | 1 | Received | 97 | Success
1740361041.1098502 | 1 | Corrupt ACK | 97 | Resent ACK
1740361041.1098921 | 1 | Resent | 97 | Incorrect ACK
1740361041.1099331 | 1 | Sent | 97 | Success
1740361041.110007 | 1 | Corrupt Packet | 97 | Resent ACK
1740361041.110095 | 0 | Sent | 103 | Success
1740361041.110135 | 0 | Received | 103 | Success
1740361041.110228 | 1 | Sent | 195 | Success
1740361041.110278 | 1 | Received | 195 | Success
1740361041.110324 | 1 | Corrupt ACK | 195 | Resent ACK
1740361041.110368 | 1 | Resent | 195 | Incorrect ACK
1740361041.11041 | 1 | Sent | 195 | Success
1740361041.110442 | 1 | Corrupt Packet | 195 | Resent ACK
1740361041.11061 | 0 | Sent | 247 | Success
1740361041.110668 | 0 | Received | 247 | Success
1740361041.1107461 | 0 | Corrupt ACK | 247 | Resent ACK
1740361041.110803 | 0 | Resent | 247 | Incorrect ACK
1740361041.1108549 | 0 | Sent | 247 | Success
1740361041.1108859 | 0 | Corrupt Packet | 247 | Resent ACK
1740361041.1109629 | 1 | Sent | 254 | Success
1740361041.110996 | 1 | Received | 254 | Success
1740361041.111027 | 1 | Corrupt ACK | 254 | Resent ACK
1740361041.111064 | 1 | Resent | 254 | Incorrect ACK
1740361041.1111019 | 1 | Sent | 254 | Success
1740361041.111134 | 1 | Corrupt Packet | 254 | Resent ACK
1740361041.1112099 | 0 | Sent | 133 | Success
1740361041.111242 | 0 | Received | 133 | Success
1740361041.111273 | 0 | Corrupt ACK | 133 | Resent ACK
1740361041.11131 | 0 | Resent | 133 | Incorrect ACK
1740361041.111348 | 0 | Sent | 133 | Success
1740361041.111379 | 0 | Corrupt Packet | 133 | Resent ACK
1740361041.1114528 | 1 | Sent | 191 | Success
1740361041.111486 | 1 | Received | 191 | Success
1740361041.1115189 | 1 | Corrupt ACK | 191 | Resent ACK
1740361041.1115599 | 1 | Resent | 191 | Incorrect ACK
1740361041.111597 | 1 | Sent | 191 | Success
1740361041.111628 | 1 | Corrupt Packet | 191 | Resent ACK
1740361041.111701 | 0 | Sent | 242 | Success
1740361041.111733 | 0 | Received | 242 | Success
1740361041.1118112 | 1 | Sent | 113 | Success
1740361041.1118422 | 1 | Received | 113 | Success
1740361041.1119192 | 0 | Sent | 143 | Success
1740361041.1119502 | 0 | Received | 143 | Success
1740361041.1119812 | 0 | Corrupt ACK | 143 | Resent ACK
1740361041.112036 | 0 | Resent | 143 | Incorrect ACK
1740361041.112075 | 0 | Sent | 143 | Success
1740361041.112106 | 0 | Corrupt Packet | 143 | Resent ACK
1740361041.112191 | 1 | Sent | 141 | Success
1740361041.112223 | 1 | Received | 141 | Success
1740361041.1122591 | 1 | Corrupt ACK | 141 | Resent ACK
1740361041.112297 | 1 | Resent | 141 | Incorrect ACK
1740361041.112334 | 1 | Sent | 141 | Success
1740361041.112366 | 1 | Corrupt Packet | 141 | Resent ACK
1740361041.11244 | 0 | Sent | 36 | Success
1740361041.11247 | 0 | Received | 36 | Success
1740361041.112504 | 0 | Corrupt ACK | 36 | Resent ACK
1740361041.112545 | 0 | Resent | 36 | Incorrect ACK
1740361041.112609 | 0 | Sent | 36 | Success
1740361041.112642 | 0 | Corrupt Packet | 36 | Resent ACK
1740361041.1127198 | 1 | Sent | 54 | Success
1740361041.112755 | 1 | Received | 54 | Success
1740361041.1128378 | 0 | Sent | 214 | Success
1740361041.112874 | 0 | Received | 214 | Success
1740361041.112913 | 0 | Corrupt ACK | 214 | Resent ACK
1740361041.113015 | 0 | Resent | 214 | Incorrect ACK
1740361041.113075 | 0 | Sent | 214 | Success
1740361041.113096 | 0 | Corrupt Packet | 214 | Resent ACK
1740361041.113218 | 1 | Sent | 18 | Success
1740361041.113284 | 1 | Received | 18 | Success
1740361041.113317 | 1 | Corrupt ACK | 18 | Resent ACK
1740361041.113371 | 1 | Resent | 18 | Incorrect ACK
1740361041.113416 | 1 | Sent | 18 | Success
1740361041.113495 | 1 | Corrupt Packet | 18 | Resent ACK
1740361041.113652 | 0 | Received | 76 | Success
1740361041.1136189 | 0 | Sent | 76 | Success
1740361041.113712 | 0 | Corrupt ACK | 76 | Resent ACK
1740361041.1137779 | 0 | Resent | 76 | Incorrect ACK
1740361041.113887 | 0 | Sent | 76 | Success
1740361041.113961 | 0 | Corrupt Packet | 76 | Resent ACK
1740361041.114111 | 1 | Sent | 196 | Success
1740361041.114172 | 1 | Received | 196 | Success
1740361041.114211 | 1 | Corrupt ACK | 196 | Resent ACK
1740361041.114347 | 1 | Resent | 196 | Incorrect ACK
1740361041.1143959 | 1 | Sent | 196 | Success
1740361041.1144571 | 1 | Corrupt Packet | 196 | Resent ACK
1740361041.1145458 | 0 | Sent | 146 | Success
1740361041.11458 | 0 | Received | 146 | Success
1740361041.114665 | 1 | Sent | 141 | Success
1740361041.114698 | 1 | Received | 141 | Success
1740361041.114788 | 0 | Sent | 175 | Success
1740361041.114827 | 0 | Received | 175 | Success
1740361041.114868 | 0 | Corrupt ACK | 175 | Resent ACK
1740361041.11491 | 0 | Resent | 175 | Incorrect ACK
1740361041.114955 | 0 | Sent | 175 | Success
1740361041.114999 | 0 | Corrupt Packet | 175 | Resent ACK
1740361041.115115 | 1 | Sent | 91 | Success
1740361041.115147 | 1 | Received | 91 | Success
1740361041.11518 | 1 | Corrupt ACK | 91 | Resent ACK
1740361041.115223 | 1 | Resent | 91 | Incorrect ACK
1740361041.115263 | 1 | Sent | 91 | Success
1740361041.115294 | 1 | Corrupt Packet | 91 | Resent ACK
1740361041.115372 | 0 | Sent | 252 | Success
1740361041.115405 | 0 | Received | 252 | Success
1740361041.115446 | 0 | Corrupt ACK | 252 | Resent ACK
1740361041.115489 | 0 | Resent | 252 | Incorrect ACK
1740361041.115526 | 0 | Sent | 252 | Success
1740361041.1155589 | 0 | Corrupt Packet | 252 | Resent ACK
1740361041.115641 | 1 | Sent | 243 | Success
1740361041.115673 | 1 | Received | 243 | Success
1740361041.115752 | 0 | Sent | 134 | Success
1740361041.115785 | 0 | Received | 134 | Success
1740361041.1158662 | 1 | Sent | 180 | Success
1740361041.1158988 | 1 | Received | 180 | Success
1740361041.1159801 | 0 | Sent | 72 | Success
1740361041.116013 | 0 | Received | 72 | Success
1740361041.116045 | 0 | Corrupt ACK | 72 | Resent ACK
1740361041.116089 | 0 | Resent | 72 | Incorrect ACK
1740361041.116129 | 0 | Sent | 72 | Success
1740361041.116161 | 0 | Corrupt Packet | 72 | Resent ACK
1740361041.1162581 | 1 | Sent | 6 | Success
1740361041.116287 | 1 | Received | 6 | Success
1740361041.1163251 | 1 | Corrupt ACK | 6 | Resent ACK
1740361041.116375 | 1 | Resent | 6 | Incorrect ACK
1740361041.116416 | 1 | Sent | 6 | Success
1740361041.116448 | 1 | Corrupt Packet | 6 | Resent ACK
1740361041.116543 | 0 | Sent | 49 | Success
1740361041.116577 | 0 | Received | 49 | Success
1740361041.1166122 | 0 | Corrupt ACK | 49 | Resent ACK
1740361041.1166542 | 0 | Resent | 49 | Incorrect ACK
1740361041.116692 | 0 | Sent | 49 | Success
1740361041.11674 | 0 | Corrupt Packet | 49 | Resent ACK
1740361041.116823 | 1 | Sent | 200 | Success
1740361041.1168551 | 1 | Received | 200 | Success
1740361041.116891 | 1 | Corrupt ACK | 200 | Resent ACK
1740361041.11693 | 1 | Resent | 200 | Incorrect ACK
1740361041.116972 | 1 | Sent | 200 | Success
1740361041.117005 | 1 | Corrupt Packet | 200 | Resent ACK
1740361041.1170828 | 0 | Sent | 137 | Success
1740361041.1171148 | 0 | Received | 137 | Success
1740361041.1171808 | 0 | Corrupt ACK | 137 | Resent ACK
1740361041.117223 | 0 | Resent | 137 | Incorrect ACK
1740361041.117266 | 0 | Sent | 137 | Success
1740361041.1172962 | 0 | Corrupt Packet | 137 | Resent ACK
1740361041.117374 | 1 | Sent | 103 | Success
1740361041.117407 | 1 | Received | 103 | Success
1740361041.117486 | 0 | Sent | 135 | Success
1740361041.1175191 | 0 | Received | 135 | Success
1740361041.117603 | 1 | Sent | 158 | Success
1740361041.1176372 | 1 | Received | 158 | Success
1740361041.1176698 | 1 | Corrupt ACK | 158 | Resent ACK
1740361041.11771 | 1 | Resent | 158 | Incorrect ACK
1740361041.117748 | 1 | Sent | 158 | Success
1740361041.1178 | 1 | Corrupt Packet | 158 | Resent ACK
1740361041.11788 | 0 | Sent | 57 | Success
1740361041.117909 | 0 | Received | 57 | Success
1740361041.1179898 | 1 | Sent | 68 | Success
1740361041.118023 | 1 | Received | 68 | Success
1740361041.1181068 | 0 | Sent | 89 | Success
1740361041.118138 | 0 | Received | 89 | Success
1740361041.118218 | 1 | Sent | 208 | Success
1740361041.118252 | 1 | Received | 208 | Success
1740361041.1183271 | 0 | Sent | 79 | Success
1740361041.118358 | 0 | Received | 79 | Success
1740361041.11839 | 0 | Corrupt ACK | 79 | Resent ACK
1740361041.118429 | 0 | Resent | 79 | Incorrect ACK
1740361041.118468 | 0 | Sent | 79 | Success
1740361041.1185238 | 0 | Corrupt Packet | 79 | Resent ACK
1740361041.118603 | 1 | Sent | 21 | Success
1740361041.118637 | 1 | Received | 21 | Success
1740361041.1186728 | 1 | Corrupt ACK | 21 | Resent ACK
1740361041.118718 | 1 | Resent | 21 | Incorrect ACK
1740361041.118756 | 1 | Sent | 21 | Success
1740361041.118793 | 1 | Corrupt Packet | 21 | Resent ACK
1740361041.11887 | 0 | Sent | 197 | Success
1740361041.118901 | 0 | Received | 197 | Success
1740361041.118934 | 0 | Corrupt ACK | 197 | Resent ACK
1740361041.118974 | 0 | Resent | 197 | Incorrect ACK
1740361041.119012 | 0 | Sent | 197 | Success
1740361041.119065 | 0 | Corrupt Packet | 197 | Resent ACK
1740361041.1191459 | 1 | Sent | 178 | Success
1740361041.1191769 | 1 | Received | 178 | Success
1740361041.119221 | 1 | Corrupt ACK | 178 | Resent ACK
1740361041.119282 | 1 | Resent | 178 | Incorrect ACK
1740361041.119321 | 1 | Sent | 178 | Success
1740361041.119369 | 1 | Corrupt Packet | 178 | Resent ACK
1740361041.11945 | 0 | Sent | 11 | Success
1740361041.119483 | 0 | Received | 11 | Success
1740361041.1195168 | 0 | Corrupt ACK | 11 | Resent ACK
1740361041.1195571 | 0 | Resent | 11 | Incorrect ACK
1740361041.1196 | 0 | Sent | 11 | Success
1740361041.1196349 | 0 | Corrupt Packet | 11 | Resent ACK
1740361041.119714 | 1 | Sent | 28 | Success
1740361041.119746 | 1 | Received | 28 | Success
1740361041.1198342 | 0 | Sent | 47 | Success
1740361041.1198668 | 0 | Received | 47 | Success
1740361041.1199071 | 0 | Corrupt ACK | 47 | Resent ACK
1740361041.119949 | 0 | Resent | 47 | Incorrect ACK
1740361041.11999 | 0 | Sent | 47 | Success
1740361041.120022 | 0 | Corrupt Packet | 47 | Resent ACK
1740361041.120097 | 1 | Sent | 135 | Success
1740361041.120128 | 1 | Received | 135 | Success
1740361041.12016 | 1 | Corrupt ACK | 135 | Resent ACK
1740361041.1201978 | 1 | Resent | 135 | Incorrect ACK
1740361041.1202419 | 1 | Sent | 135 | Success
1740361041.1202822 | 1 | Corrupt Packet | 135 | Resent ACK
1740361041.120362 | 0 | Sent | 77 | Success
1740361041.120395 | 0 | Received | 77 | Success
1740361041.120427 | 0 | Corrupt ACK | 77 | Resent ACK
1740361041.120467 | 0 | Resent | 77 | Incorrect ACK
1740361041.120506 | 0 | Sent | 77 | Success
1740361041.120539 | 0 | Corrupt Packet | 77 | Resent ACK
1740361041.120615 | 1 | Sent | 27 | Success
1740361041.120648 | 1 | Received | 27 | Success
1740361041.1206841 | 1 | Corrupt ACK | 27 | Resent ACK
1740361041.120725 | 1 | Resent | 27 | Incorrect ACK
1740361041.120765 | 1 | Sent | 27 | Success
1740361041.1207979 | 1 | Corrupt Packet | 27 | Resent ACK
1740361041.120877 | 0 | Sent | 19 | Success
1740361041.1209111 | 0 | Received | 19 | Success
1740361041.1210299 | 1 | Received | 237 | Success
1740361041.121067 | 1 | Corrupt ACK | 237 | Resent ACK
1740361041.121006 | 1 | Sent | 237 | Success
1740361041.121184 | 1 | Resent | 237 | Incorrect ACK
1740361041.121259 | 1 | Corrupt Packet | 237 | Resent ACK
1740361041.121234 | 1 | Sent | 237 | Success
1740361041.121422 | 0 | Sent | 252 | Success
1740361041.121451 | 0 | Received | 252 | Success
1740361041.121495 | 0 | Corrupt ACK | 252 | Resent ACK
1740361041.121537 | 0 | Resent | 252 | Incorrect ACK
1740361041.1216252 | 0 | Corrupt Packet | 252 | Resent ACK
1740361041.1215732 | 0 | Sent | 252 | Success
1740361041.121734 | 1 | Sent | 63 | Success
1740361041.121773 | 1 | Received | 63 | Success
1740361041.121805 | 1 | Corrupt ACK | 63 | Resent ACK
1740361041.121901 | 1 | Resent | 63 | Incorrect ACK
1740361041.121939 | 1 | Sent | 63 | Success
1740361041.121978 | 1 | Corrupt Packet | 63 | Resent ACK
1740361041.122071 | 0 | Sent | 2 | Success
1740361041.122138 | 0 | Received | 2 | Success
1740361041.122241 | 1 | Sent | 54 | Success
1740361041.122273 | 1 | Received | 54 | Success
1740361041.1223528 | 0 | Sent | 14 | Success
1740361041.1223848 | 0 | Received | 14 | Success
1740361041.122416 | 0 | Corrupt ACK | 14 | Resent ACK
1740361041.1224508 | 0 | Resent | 14 | Incorrect ACK
1740361041.122487 | 0 | Sent | 14 | Success
1740361041.122519 | 0 | Corrupt Packet | 14 | Resent ACK
1740361041.122595 | 1 | Sent | 224 | Success
1740361041.1226282 | 1 | Received | 224 | Success
1740361041.122659 | 1 | Corrupt ACK | 224 | Resent ACK
1740361041.1227 | 1 | Resent | 224 | Incorrect ACK
1740361041.1227362 | 1 | Sent | 224 | Success
1740361041.1227689 | 1 | Corrupt Packet | 224 | Resent ACK
1740361041.122845 | 0 | Sent | 163 | Success
1740361041.122876 | 0 | Received | 163 | Success
1740361041.122905 | 0 | Corrupt ACK | 163 | Resent ACK
1740361041.1229398 | 0 | Resent | 163 | Incorrect ACK
1740361041.122974 | 0 | Sent | 163 | Success
1740361041.1230059 | 0 | Corrupt Packet | 163 | Resent ACK
1740361041.12308 | 1 | Sent | 40 | Success
1740361041.123112 | 1 | Received | 40 | Success
1740361041.1231449 | 1 | Corrupt ACK | 40 | Resent ACK
1740361041.123179 | 1 | Resent | 40 | Incorrect ACK
1740361041.123213 | 1 | Sent | 40 | Success
1740361041.123245 | 1 | Corrupt Packet | 40 | Resent ACK
1740361041.123317 | 0 | Sent | 39 | Success
1740361041.123349 | 0 | Received | 39 | Success
1740361041.1233768 | 0 | Corrupt ACK | 39 | Resent ACK
1740361041.12341 | 0 | Resent | 39 | Incorrect ACK
1740361041.123444 | 0 | Sent | 39 | Success
1740361041.123474 | 0 | Corrupt Packet | 39 | Resent ACK
1740361041.1235452 | 1 | Sent | 24 | Success
1740361041.123578 | 1 | Received | 24 | Success
1740361041.123609 | 1 | Corrupt ACK | 24 | Resent ACK
1740361041.1236448 | 1 | Resent | 24 | Incorrect ACK
1740361041.12368 | 1 | Sent | 24 | Success
1740361041.123713 | 1 | Corrupt Packet | 24 | Resent ACK
1740361041.123785 | 0 | Sent | 183 | Success
1740361041.123818 | 0 | Received | 183 | Success
1740361041.12389 | 1 | Sent | 30 | Success
1740361041.123926 | 1 | Received | 30 | Success
1740361041.123959 | 1 | Corrupt ACK | 30 | Resent ACK
1740361041.123997 | 1 | Resent | 30 | Incorrect ACK
1740361041.124031 | 1 | Sent | 30 | Success
1740361041.124064 | 1 | Corrupt Packet | 30 | Resent ACK
1740361041.1241338 | 0 | Sent | 132 | Success
1740361041.124165 | 0 | Received | 132 | Success
1740361041.124193 | 0 | Corrupt ACK | 132 | Resent ACK
1740361041.124256 | 0 | Resent | 132 | Incorrect ACK
1740361041.124306 | 0 | Sent | 132 | Success
1740361041.124352 | 0 | Corrupt Packet | 132 | Resent ACK
1740361041.124439 | 1 | Sent | 132 | Success
1740361041.1244721 | 1 | Received | 132 | Success
1740361041.1245031 | 1 | Corrupt ACK | 132 | Resent ACK
1740361041.1245382 | 1 | Resent | 132 | Incorrect ACK
1740361041.124573 | 1 | Sent | 132 | Success
1740361041.124606 | 1 | Corrupt Packet | 132 | Resent ACK
1740361041.124683 | 0 | Sent | 213 | Success
1740361041.124715 | 0 | Received | 213 | Success
1740361041.124795 | 1 | Sent | 244 | Success
1740361041.124835 | 1 | Received | 244 | Success
1740361041.1249301 | 0 | Sent | 21 | Success
1740361041.124963 | 0 | Received | 21 | Success
1740361041.125034 | 0 | Corrupt ACK | 21 | Resent ACK
1740361041.125076 | 0 | Resent | 21 | Incorrect ACK
1740361041.125112 | 0 | Sent | 21 | Success
1740361041.125144 | 0 | Corrupt Packet | 21 | Resent ACK
1740361041.12522 | 1 | Sent | 121 | Success
1740361041.125252 | 1 | Received | 121 | Success
1740361041.125283 | 1 | Corrupt ACK | 121 | Resent ACK
1740361041.125321 | 1 | Resent | 121 | Incorrect ACK
1740361041.125359 | 1 | Sent | 121 | Success
1740361041.125389 | 1 | Corrupt Packet | 121 | Resent ACK
1740361041.125466 | 0 | Sent | 85 | Success
1740361041.1255 | 0 | Received | 85 | Success
1740361041.125578 | 1 | Sent | 144 | Success
1740361041.125611 | 1 | Received | 144 | Success
1740361041.125646 | 1 | Corrupt ACK | 144 | Resent ACK
1740361041.125686 | 1 | Resent | 144 | Incorrect ACK
1740361041.125723 | 1 | Sent | 144 | Success
1740361041.1257558 | 1 | Corrupt Packet | 144 | Resent ACK
1740361041.1258318 | 0 | Sent | 198 | Success
1740361041.125864 | 0 | Received | 198 | Success
1740361041.125895 | 0 | Corrupt ACK | 198 | Resent ACK
1740361041.1259332 | 0 | Resent | 198 | Incorrect ACK
1740361041.125973 | 0 | Sent | 198 | Success
1740361041.126009 | 0 | Corrupt Packet | 198 | Resent ACK
1740361041.126086 | 1 | Sent | 88 | Success
1740361041.126118 | 1 | Received | 88 | Success
1740361041.126204 | 0 | Sent | 25 | Success
1740361041.126237 | 0 | Received | 25 | Success
1740361041.126322 | 1 | Sent | 203 | Success
1740361041.126354 | 1 | Received | 203 | Success
1740361041.126431 | 0 | Sent | 65 | Success
1740361041.126466 | 0 | Received | 65 | Success
1740361041.126497 | 0 | Corrupt ACK | 65 | Resent ACK
1740361041.126533 | 0 | Resent | 65 | Incorrect ACK
1740361041.12657 | 0 | Sent | 65 | Success
1740361041.126605 | 0 | Corrupt Packet | 65 | Resent ACK
1740361041.126703 | 1 | Sent | 94 | Success
1740361041.126736 | 1 | Received | 94 | Success
1740361041.126766 | 1 | Corrupt ACK | 94 | Resent ACK
1740361041.126802 | 1 | Resent | 94 | Incorrect ACK
1740361041.12684 | 1 | Sent | 94 | Success
1740361041.126871 | 1 | Corrupt Packet | 94 | Resent ACK
1740361041.1269472 | 0 | Sent | 196 | Success
1740361041.12698 | 0 | Received | 196 | Success
1740361041.127054 | 1 | Sent | 105 | Success
1740361041.127087 | 1 | Received | 105 | Success
1740361041.127116 | 1 | Corrupt ACK | 105 | Resent ACK
1740361041.1271539 | 1 | Resent | 105 | Incorrect ACK
1740361041.12719 | 1 | Sent | 105 | Success
1740361041.127221 | 1 | Corrupt Packet | 105 | Resent ACK
1740361041.127296 | 0 | Sent | 66 | Success
1740361041.12733 | 0 | Received | 66 | Success
1740361041.127407 | 1 | Sent | 120 | Success
1740361041.12744 | 1 | Received | 120 | Success
1740361041.1275132 | 0 | Sent | 45 | Success
1740361041.127545 | 0 | Received | 45 | Success
1740361041.1275818 | 0 | Corrupt ACK | 45 | Resent ACK
1740361041.127624 | 0 | Resent | 45 | Incorrect ACK
1740361041.12766 | 0 | Sent | 45 | Success
1740361041.127699 | 0 | Corrupt Packet | 45 | Resent ACK
1740361041.1277802 | 1 | Sent | 210 | Success
1740361041.1278138 | 1 | Received | 210 | Success
1740361041.127845 | 1 | Corrupt ACK | 210 | Resent ACK
1740361041.127882 | 1 | Resent | 210 | Incorrect ACK
1740361041.127918 | 1 | Sent | 210 | Success
1740361041.1279519 | 1 | Corrupt Packet | 210 | Resent ACK
1740361041.12803 | 0 | Sent | 25 | Success
1740361041.128062 | 0 | Received | 25 | Success
1740361041.1280909 | 0 | Corrupt ACK | 25 | Resent ACK
1740361041.1281269 | 0 | Resent | 25 | Incorrect ACK
1740361041.128164 | 0 | Sent | 25 | Success
1740361041.128198 | 0 | Corrupt Packet | 25 | Resent ACK
1740361041.128273 | 1 | Sent | 137 | Success
1740361041.128306 | 1 | Received | 137 | Success
1740361041.128337 | 1 | Corrupt ACK | 137 | Resent ACK
1740361041.128373 | 1 | Resent | 137 | Incorrect ACK
1740361041.1284091 | 1 | Sent | 137 | Success
1740361041.128441 | 1 | Corrupt Packet | 137 | Resent ACK
1740361041.128515 | 0 | Sent | 139 | Success
1740361041.1285481 | 0 | Received | 139 | Success
1740361041.128628 | 1 | Sent | 180 | Success
1740361041.12866 | 1 | Received | 180 | Success
1740361041.128694 | 1 | Corrupt ACK | 180 | Resent ACK
1740361041.128741 | 1 | Resent | 180 | Incorrect ACK
1740361041.128777 | 1 | Sent | 180 | Success
1740361041.12881 | 1 | Corrupt Packet | 180 | Resent ACK
1740361041.128889 | 0 | Sent | 226 | Success
1740361041.1289222 | 0 | Received | 226 | Success
1740361041.128952 | 0 | Corrupt ACK | 226 | Resent ACK
1740361041.128994 | 0 | Resent | 226 | Incorrect ACK
1740361041.129042 | 0 | Sent | 226 | Success
1740361041.129094 | 0 | Corrupt Packet | 226 | Resent ACK
1740361041.129169 | 1 | Sent | 210 | Success
1740361041.129226 | 1 | Received | 210 | Success
1740361041.12935 | 0 | Sent | 251 | Success
1740361041.129397 | 0 | Received | 251 | Success
1740361041.129546 | 1 | Sent | 3 | Success
1740361041.129579 | 1 | Received | 3 | Success
1740361041.129725 | 0 | Sent | 155 | Success
1740361041.1298292 | 0 | Received | 155 | Success
1740361041.1299431 | 1 | Sent | 0 | Success
1740361041.129992 | 1 | Received | 0 | Success
1740361041.1301062 | 0 | Sent | 236 | Success
1740361041.130173 | 0 | Received | 236 | Success
1740361041.130292 | 0 | Corrupt ACK | 236 | Resent ACK
1740361041.130393 | 0 | Resent | 236 | Incorrect ACK
1740361041.1304572 | 0 | Sent | 236 | Success
1740361041.130555 | 0 | Corrupt Packet | 236 | Resent ACK
1740361041.130723 | 1 | Sent | 249 | Success
1740361041.130808 | 1 | Received | 249 | Success
1740361041.130857 | 1 | Corrupt ACK | 249 | Resent ACK
1740361041.130955 | 1 | Resent | 249 | Incorrect ACK
1740361041.131053 | 1 | Sent | 249 | Success
1740361041.131104 | 1 | Corrupt Packet | 249 | Resent ACK
1740361041.131263 | 0 | Sent | 237 | Success
1740361041.1313112 | 0 | Received | 237 | Success
1740361041.131357 | 0 | Corrupt ACK | 237 | Resent ACK
1740361041.1314108 | 0 | Resent | 237 | Incorrect ACK
1740361041.131464 | 0 | Sent | 237 | Success
1740361041.1315231 | 0 | Corrupt Packet | 237 | Resent ACK
1740361041.131685 | 1 | Received | 241 | Success
1740361041.131639 | 1 | Sent | 241 | Success
1740361041.131831 | 0 | Sent | 230 | Success
1740361041.131882 | 0 | Received | 230 | Success
1740361041.131928 | 0 | Corrupt ACK | 230 | Resent ACK
1740361041.131998 | 0 | Resent | 230 | Incorrect ACK
1740361041.132051 | 0 | Sent | 230 | Success
1740361041.1321018 | 0 | Corrupt Packet | 230 | Resent ACK
1740361041.132237 | 1 | Sent | 250 | Success
1740361041.132289 | 1 | Received | 250 | Success
1740361041.1323898 | 1 | Corrupt ACK | 250 | Resent ACK
1740361041.1324759 | 1 | Resent | 250 | Incorrect ACK
1740361041.132538 | 1 | Sent | 250 | Success
1740361041.1325939 | 1 | Corrupt Packet | 250 | Resent ACK
1740361041.132736 | 0 | Sent | 97 | Success
